filename,width,height,class,xmin,ymin,xmax,ymax
img-246_jpg.rf.5093ecb9a803a42964980674d3f5d2be.jpg,720,720,pothole,298,141,458,257
img-247_jpg.rf.506670aed39eb7dd2d892350788582fb.jpg,720,720,pothole,261,275,449,397
img-248_jpg.rf.372df8d99477b8990af9995308c81215.jpg,720,720,pothole,125,247,475,421
img-248_jpg.rf.372df8d99477b8990af9995308c81215.jpg,720,720,pothole,581,50,720,106
img-248_jpg.rf.372df8d99477b8990af9995308c81215.jpg,720,720,pothole,212,44,333,83
img-249_jpg.rf.9530479784ad79a1ede2b51e62c968b4.jpg,720,720,pothole,222,292,475,479
img-250_jpg.rf.7632980b590d300428e1072e1f13cef1.jpg,720,720,pothole,129,274,619,481
img-251_jpg.rf.2e205a42d00f6497563dedaba7387613.jpg,720,720,pothole,213,291,577,523
img-252_jpg.rf.7d99b08ebba1e9e530480e62891dbf54.jpg,720,720,pothole,119,165,311,251
img-252_jpg.rf.7d99b08ebba1e9e530480e62891dbf54.jpg,720,720,pothole,510,379,631,452
img-252_jpg.rf.7d99b08ebba1e9e530480e62891dbf54.jpg,720,720,pothole,396,446,580,567
img-253_jpg.rf.7465b1816c7c3025abb42dfb5d1430e1.jpg,720,720,pothole,241,303,600,397
img-254_jpg.rf.91854d4eadf02cc3bee6f1b23aeea57a.jpg,720,720,pothole,221,270,470,414
img-255_jpg.rf.bfdc24d35627656fe644e3a7121c65fa.jpg,720,720,pothole,282,312,419,368
img-256_jpg.rf.c762541217b28d3470b203beabf29bf7.jpg,720,720,pothole,223,387,382,577
img-256_jpg.rf.c762541217b28d3470b203beabf29bf7.jpg,720,720,pothole,333,54,429,152
img-257_jpg.rf.48ba1caa7a209835d7b6d35a797b7088.jpg,720,720,pothole,261,310,415,505
img-257_jpg.rf.48ba1caa7a209835d7b6d35a797b7088.jpg,720,720,pothole,425,108,486,143
img-258_jpg.rf.e8fb0662316d1be8867dd41fbee5ddde.jpg,720,720,pothole,260,306,465,411
img-259_jpg.rf.86aaa968ce87cb21d2649e95839c244d.jpg,720,720,pothole,249,243,464,413
img-259_jpg.rf.86aaa968ce87cb21d2649e95839c244d.jpg,720,720,pothole,192,107,255,165
img-260_jpg.rf.3acd135908f14f0e9f68192fa13ea465.jpg,720,720,pothole,197,272,449,378
img-261_jpg.rf.e3583096f4d7e2a182149ba9afbcfc92.jpg,720,720,pothole,213,251,483,409
img-262_jpg.rf.3db190e680343ed338296042b9f5e3a4.jpg,720,720,pothole,276,263,377,349
img-263_jpg.rf.892eb0397a70a352b0bc33f6a147d675.jpg,720,720,pothole,228,241,444,362
img-265_jpg.rf.e4c76dcfe49ab14372397a9ff5f153e8.jpg,720,720,pothole,38,354,112,417
img-265_jpg.rf.e4c76dcfe49ab14372397a9ff5f153e8.jpg,720,720,pothole,321,311,563,433
img-265_jpg.rf.e4c76dcfe49ab14372397a9ff5f153e8.jpg,720,720,pothole,81,198,241,303
img-266_jpg.rf.6240ac9750b2791bd481a0cb694b4a3d.jpg,720,720,pothole,228,263,465,421
img-266_jpg.rf.6240ac9750b2791bd481a0cb694b4a3d.jpg,720,720,pothole,531,487,590,534
img-267_jpg.rf.f50b4eccea93fe17ebcf2e4076140c88.jpg,720,720,pothole,264,281,378,356
img-267_jpg.rf.f50b4eccea93fe17ebcf2e4076140c88.jpg,720,720,pothole,330,351,452,515
img-267_jpg.rf.f50b4eccea93fe17ebcf2e4076140c88.jpg,720,720,pothole,67,352,261,494
img-267_jpg.rf.f50b4eccea93fe17ebcf2e4076140c88.jpg,720,720,pothole,607,1,720,35
img-268_jpg.rf.08736c012f711f24b023c914e4205149.jpg,720,720,pothole,258,195,494,414
img-270_jpg.rf.ae32377ec34641192544670bf004739e.jpg,720,720,pothole,273,282,420,375
img-270_jpg.rf.ae32377ec34641192544670bf004739e.jpg,720,720,pothole,1,66,135,120
img-271_jpg.rf.33fdc7d3a0d601e35462a9580b422bfe.jpg,720,720,pothole,168,239,531,403
img-272_jpg.rf.8c1a71784795d3ee8535d76931594c9f.jpg,720,720,pothole,264,265,470,382
img-272_jpg.rf.8c1a71784795d3ee8535d76931594c9f.jpg,720,720,pothole,578,308,720,385
img-273_jpg.rf.473d6e156e61ed75a57253643ab0328f.jpg,720,720,pothole,294,326,446,390
img-273_jpg.rf.473d6e156e61ed75a57253643ab0328f.jpg,720,720,pothole,161,578,720,720
img-274_jpg.rf.816b2e4bda9e51204bf2cd2aa209fe50.jpg,720,720,pothole,353,240,475,298
img-274_jpg.rf.816b2e4bda9e51204bf2cd2aa209fe50.jpg,720,720,pothole,189,323,419,406
img-274_jpg.rf.816b2e4bda9e51204bf2cd2aa209fe50.jpg,720,720,pothole,141,223,301,292
img-275_jpg.rf.59c68c48a12960c7ea86163d39f0ea4d.jpg,720,720,pothole,235,279,548,446
img-277_jpg.rf.70a35da45babe2c725dbe4fa639e89d2.jpg,720,720,pothole,263,294,405,374
img-278_jpg.rf.59aabb4c0e30640a912b669ebad9cd8d.jpg,720,720,pothole,407,140,498,251
img-278_jpg.rf.59aabb4c0e30640a912b669ebad9cd8d.jpg,720,720,pothole,210,387,301,507
img-279_jpg.rf.126ee458fab6a3983e7336bd4408e701.jpg,720,720,pothole,302,291,441,417
img-280_jpg.rf.53dd1da4cff0af87558cff72138794e9.jpg,720,720,pothole,243,280,449,438
img-281_jpg.rf.09e7fcea8709dc8bd7d799bd346b3d0f.jpg,720,720,pothole,158,235,575,392
img-283_jpg.rf.b8c7a6ea440f9683c3f76d5754599a4f.jpg,720,720,pothole,215,269,427,422
img-283_jpg.rf.b8c7a6ea440f9683c3f76d5754599a4f.jpg,720,720,pothole,441,224,496,274
img-283_jpg.rf.b8c7a6ea440f9683c3f76d5754599a4f.jpg,720,720,pothole,103,112,211,159
img-284_jpg.rf.56a1dfdd07c542ee7af63580db90c1fb.jpg,720,720,pothole,256,258,456,425
img-284_jpg.rf.56a1dfdd07c542ee7af63580db90c1fb.jpg,720,720,pothole,160,278,245,452
img-285_jpg.rf.7f7cf6ab5dad29d75936719c450faeed.jpg,720,720,pothole,242,268,456,473
img-286_jpg.rf.b2d4b7a7abe91096baf42363567af589.jpg,400,300,pothole,143,159,234,205
img-286_jpg.rf.b2d4b7a7abe91096baf42363567af589.jpg,400,300,pothole,194,210,249,232
img-286_jpg.rf.b2d4b7a7abe91096baf42363567af589.jpg,400,300,pothole,192,77,212,92
img-287_jpg.rf.19a805e3a1845683bb4f47af51b8de37.jpg,401,300,pothole,15,90,353,282
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,217,27,283,67
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,331,33,386,58
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,201,179,231,195
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,435,223,529,268
img-288_jpg.rf.8067a6a9d79ea3dcb37e47e1e29ef88c.jpg,533,300,pothole,309,237,418,287
img-289_jpg.rf.39d1543a1cab281dc5febdc1a16c9a4b.jpg,300,442,pothole,91,275,198,391
img-290_jpg.rf.6942266560522f82066038b541027d9d.jpg,533,300,pothole,1,154,533,300
img-291_jpg.rf.0c1b9f687f136c9b1970efaa75d32231.jpg,536,300,pothole,66,188,389,300
img-292_jpg.rf.e4018e1f8e44152360a48e5232297f2a.jpg,300,444,pothole,5,138,164,239
img-292_jpg.rf.e4018e1f8e44152360a48e5232297f2a.jpg,300,444,pothole,22,17,65,33
img-292_jpg.rf.e4018e1f8e44152360a48e5232297f2a.jpg,300,444,pothole,20,1,59,8
img-293_jpg.rf.ca6c3ef3ac903d9e5263cc24099bbb61.jpg,400,300,pothole,161,135,264,185
img-293_jpg.rf.ca6c3ef3ac903d9e5263cc24099bbb61.jpg,400,300,pothole,298,82,345,98
img-293_jpg.rf.ca6c3ef3ac903d9e5263cc24099bbb61.jpg,400,300,pothole,102,109,161,129
img-293_jpg.rf.ca6c3ef3ac903d9e5263cc24099bbb61.jpg,400,300,pothole,52,215,124,245
img-295_jpg.rf.9cfbc106f3396aeb13d3f99c391ce64b.jpg,533,300,pothole,67,110,465,268
img-296_jpg.rf.3e33f2944f9d71c053850d09577d220d.jpg,544,300,pothole,15,19,510,300
img-297_jpg.rf.e43461bec653e71c229ca2c309aca359.jpg,533,300,pothole,271,122,309,141
img-297_jpg.rf.e43461bec653e71c229ca2c309aca359.jpg,533,300,pothole,288,108,321,126
img-297_jpg.rf.e43461bec653e71c229ca2c309aca359.jpg,533,300,pothole,245,96,287,110
img-297_jpg.rf.e43461bec653e71c229ca2c309aca359.jpg,533,300,pothole,183,142,333,189
img-297_jpg.rf.e43461bec653e71c229ca2c309aca359.jpg,533,300,pothole,89,201,407,298
img-298_jpg.rf.cf838b3dd4c5b5cc89710916246f3a87.jpg,449,300,pothole,104,83,221,127
img-298_jpg.rf.cf838b3dd4c5b5cc89710916246f3a87.jpg,449,300,pothole,265,125,332,155
img-299_jpg.rf.175bd48885a00ca91af2cde359d324ba.jpg,453,300,pothole,201,37,317,121
img-299_jpg.rf.175bd48885a00ca91af2cde359d324ba.jpg,453,300,pothole,41,123,245,291
img-299_jpg.rf.175bd48885a00ca91af2cde359d324ba.jpg,453,300,pothole,15,1,178,74
img-2_jpg.rf.962d887972144063f0280f7969d29c23.jpg,720,720,pothole,307,234,458,325
img-2_jpg.rf.962d887972144063f0280f7969d29c23.jpg,720,720,pothole,264,299,363,382
img-2_jpg.rf.962d887972144063f0280f7969d29c23.jpg,720,720,pothole,190,423,257,503
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,245,177,393,248
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,422,124,534,170
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,491,283,534,300
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,441,198,482,218
img-301_jpg.rf.51e9d06820d0d552e497d66f5981e7a1.jpg,534,300,pothole,479,188,533,202
img-302_jpg.rf.c7375ad32e8d0337bd7d27034f3764eb.jpg,400,300,pothole,32,90,259,262
img-303_jpg.rf.4028fa8598017851778a5944165a953f.jpg,456,300,pothole,246,115,441,159
img-303_jpg.rf.4028fa8598017851778a5944165a953f.jpg,456,300,pothole,159,97,237,155
img-304_jpg.rf.766574a013cc869e66df180f60295457.jpg,503,300,pothole,264,57,503,198
img-304_jpg.rf.766574a013cc869e66df180f60295457.jpg,503,300,pothole,1,78,249,256
img-305_jpg.rf.564405f2ae91fe75f3f54639e295f1e2.jpg,574,300,pothole,236,138,288,173
img-305_jpg.rf.564405f2ae91fe75f3f54639e295f1e2.jpg,574,300,pothole,378,189,484,250
img-306_jpg.rf.67a9eb5c5890617d59e58e98a0a86d69.jpg,533,300,pothole,85,112,322,271
img-306_jpg.rf.67a9eb5c5890617d59e58e98a0a86d69.jpg,533,300,pothole,418,158,533,276
img-309_jpg.rf.e8b8a5e1969e8e71b448aa7c83206264.jpg,533,300,pothole,1,58,529,207
img-310_jpg.rf.30a2a42ac01cf4b630874592f4d801ef.jpg,451,300,pothole,144,138,252,163
img-310_jpg.rf.30a2a42ac01cf4b630874592f4d801ef.jpg,451,300,pothole,341,100,414,118
img-310_jpg.rf.30a2a42ac01cf4b630874592f4d801ef.jpg,451,300,pothole,149,159,417,274
img-311_jpg.rf.8454a25910a149341a92ab116f831936.jpg,450,300,pothole,104,94,440,300
img-312_jpg.rf.0a6234042edc7a46cfb556423895c286.jpg,533,300,pothole,8,118,497,246
img-313_jpg.rf.9ba7cf2cdf11c9fe19b4ad52db2ecac7.jpg,400,300,pothole,49,130,88,143
img-313_jpg.rf.9ba7cf2cdf11c9fe19b4ad52db2ecac7.jpg,400,300,pothole,1,146,400,300
img-314_jpg.rf.a3e7ac0036589996b9c9eb1eb44fb1ad.jpg,450,300,pothole,111,60,275,263
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,155,175,329,258
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,14,194,57,220
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,377,124,443,139
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,233,130,257,140
img-315_jpg.rf.654c8e0f66209d380f063ed5bf9d5187.jpg,450,300,pothole,367,209,411,226
img-316_jpg.rf.c144f8327780a2f710a79c3c2b5d0f07.jpg,458,300,pothole,38,97,267,252
img-317_jpg.rf.770d0c5b7340eea3208d88b0800066da.jpg,450,300,pothole,143,96,305,186
img-318_jpg.rf.3cdda5b6cffa77075c11b9bdfd8cf26f.jpg,489,300,pothole,127,195,412,285
img-319_jpg.rf.22b65d4f7c9aa300d0878e9424a40d67.jpg,300,369,pothole,71,136,236,212
img-320_jpg.rf.0765b31c7ff97bf3c391782c13bb9818.jpg,688,300,pothole,34,103,644,230
img-320_jpg.rf.0765b31c7ff97bf3c391782c13bb9818.jpg,688,300,pothole,276,23,362,58
img-321_jpg.rf.663ad0ed3ef90b48f212d451aa82aba9.jpg,300,300,pothole,1,112,254,252
img-322_jpg.rf.9fd7d306b3ecd5ae42cdff1b02b0db99.jpg,453,300,pothole,16,73,440,230
img-323_jpg.rf.33071b727a5a0048408cc83a2bf550a8.jpg,426,300,pothole,163,149,286,185
img-323_jpg.rf.33071b727a5a0048408cc83a2bf550a8.jpg,426,300,pothole,42,197,424,292
img-323_jpg.rf.33071b727a5a0048408cc83a2bf550a8.jpg,426,300,pothole,1,176,71,211
img-323_jpg.rf.33071b727a5a0048408cc83a2bf550a8.jpg,426,300,pothole,313,139,373,150
img-323_jpg.rf.33071b727a5a0048408cc83a2bf550a8.jpg,426,300,pothole,282,116,363,125
img-324_jpg.rf.74f09e96882cde7edbd59f92e7ecdf02.jpg,450,300,pothole,210,148,397,280
img-325_jpg.rf.fc14997c5d5d229bcb148997947b64b5.jpg,533,300,pothole,92,128,135,149
img-325_jpg.rf.fc14997c5d5d229bcb148997947b64b5.jpg,533,300,pothole,155,74,252,115
img-325_jpg.rf.fc14997c5d5d229bcb148997947b64b5.jpg,533,300,pothole,325,59,375,74
img-325_jpg.rf.fc14997c5d5d229bcb148997947b64b5.jpg,533,300,pothole,306,78,353,103
img-325_jpg.rf.fc14997c5d5d229bcb148997947b64b5.jpg,533,300,pothole,335,114,375,136
img-325_jpg.rf.fc14997c5d5d229bcb148997947b64b5.jpg,533,300,pothole,422,192,531,273
img-326_jpg.rf.25f754ec5e29d2861ed7c05c1129a4dc.jpg,442,300,pothole,95,51,300,201
img-327_jpg.rf.42714a663bc342d0dc175ebab152356d.jpg,600,300,pothole,21,118,138,158
img-327_jpg.rf.42714a663bc342d0dc175ebab152356d.jpg,600,300,pothole,129,54,466,233
img-328_jpg.rf.ac423267e0e078bbc60d0e6960c5167c.jpg,418,300,pothole,207,216,256,234
img-328_jpg.rf.ac423267e0e078bbc60d0e6960c5167c.jpg,418,300,pothole,152,202,184,212
img-328_jpg.rf.ac423267e0e078bbc60d0e6960c5167c.jpg,418,300,pothole,55,251,190,287
img-328_jpg.rf.ac423267e0e078bbc60d0e6960c5167c.jpg,418,300,pothole,145,231,185,247
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,313,243,338,253
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,291,219,324,228
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,461,234,493,250
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,509,263,550,278
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,352,272,374,286
img-329_jpg.rf.622561b6e0873d93eeedcb6770b851da.jpg,667,300,pothole,379,245,430,253
img-330_jpg.rf.d9de506be8be5a379c88f7fe78ca8253.jpg,300,400,pothole,25,182,246,386
img-330_jpg.rf.d9de506be8be5a379c88f7fe78ca8253.jpg,300,400,pothole,79,29,216,92
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,188,214,283,275
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,202,135,278,162
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,244,110,310,125
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,259,89,304,101
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,234,81,273,91
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,219,74,254,82
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,249,62,273,70
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,139,117,184,131
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,147,105,179,117
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,184,91,211,100
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,126,94,159,104
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,112,107,135,116
img-331_jpg.rf.7e9a42665269c16ef3a3fde22dd626b9.jpg,366,300,pothole,6,212,51,242
img-332_jpg.rf.edbf67c28f12aff498f83cff3736dd97.jpg,480,300,pothole,119,201,358,247
img-332_jpg.rf.edbf67c28f12aff498f83cff3736dd97.jpg,480,300,pothole,146,159,235,172
img-332_jpg.rf.edbf67c28f12aff498f83cff3736dd97.jpg,480,300,pothole,278,135,399,146
img-332_jpg.rf.edbf67c28f12aff498f83cff3736dd97.jpg,480,300,pothole,135,90,272,111
img-332_jpg.rf.edbf67c28f12aff498f83cff3736dd97.jpg,480,300,pothole,159,59,215,69
img-333_jpg.rf.a795e5b4a275dca433e557d9dfd6acec.jpg,451,300,pothole,1,179,26,195
img-333_jpg.rf.a795e5b4a275dca433e557d9dfd6acec.jpg,451,300,pothole,1,161,55,173
img-333_jpg.rf.a795e5b4a275dca433e557d9dfd6acec.jpg,451,300,pothole,74,167,112,179
img-333_jpg.rf.a795e5b4a275dca433e557d9dfd6acec.jpg,451,300,pothole,102,194,225,235
img-335_jpg.rf.2784b7f52fc84c400b8ede76eef98215.jpg,400,300,pothole,270,86,377,141
img-335_jpg.rf.2784b7f52fc84c400b8ede76eef98215.jpg,400,300,pothole,220,33,286,63
img-335_jpg.rf.2784b7f52fc84c400b8ede76eef98215.jpg,400,300,pothole,292,32,333,47
img-335_jpg.rf.2784b7f52fc84c400b8ede76eef98215.jpg,400,300,pothole,1,83,133,140
img-335_jpg.rf.2784b7f52fc84c400b8ede76eef98215.jpg,400,300,pothole,340,34,396,66
img-338_jpg.rf.74bf9432194dc28aad8176e7be66ca6f.jpg,400,300,pothole,62,74,370,257
img-339_jpg.rf.774e42a110ef70cd2e176956b9a25254.jpg,553,300,pothole,249,101,273,115
img-340_jpg.rf.dc85eeca2369ccd5e0f6e81ae6a9482a.jpg,450,300,pothole,7,74,217,137
img-340_jpg.rf.dc85eeca2369ccd5e0f6e81ae6a9482a.jpg,450,300,pothole,206,106,450,151
img-341_jpg.rf.7e6dcbcdf1805587819dc6cdcab56ac6.jpg,453,300,pothole,35,204,240,300
img-341_jpg.rf.7e6dcbcdf1805587819dc6cdcab56ac6.jpg,453,300,pothole,261,127,312,160
img-341_jpg.rf.7e6dcbcdf1805587819dc6cdcab56ac6.jpg,453,300,pothole,383,135,453,173
img-342_jpg.rf.a635f2b522f97763152361b6b7e92ab5.jpg,450,300,pothole,1,143,375,300
img-345_jpg.rf.cb2f7a70ab689aee871ec218ca2a1c17.jpg,514,300,pothole,98,198,418,237
img-345_jpg.rf.cb2f7a70ab689aee871ec218ca2a1c17.jpg,514,300,pothole,1,278,98,300
img-346_jpg.rf.7579261f0cdfffb527ad924a9cf86279.jpg,345,300,pothole,74,103,295,300
img-346_jpg.rf.7579261f0cdfffb527ad924a9cf86279.jpg,345,300,pothole,155,50,211,79
img-346_jpg.rf.7579261f0cdfffb527ad924a9cf86279.jpg,345,300,pothole,245,53,279,73
img-346_jpg.rf.7579261f0cdfffb527ad924a9cf86279.jpg,345,300,pothole,261,78,280,92
img-347_jpg.rf.d75495d14817b150281a950981256e4e.jpg,400,300,pothole,114,80,283,178
img-348_jpg.rf.7f69a937375f8585653476522d546025.jpg,362,300,pothole,5,21,299,300
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,336,114,381,137
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,61,123,227,226
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,268,175,300,187
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,312,236,342,251
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,297,255,315,265
img-349_jpg.rf.6641cef8561560b1437a093be86abf1e.jpg,452,300,pothole,207,79,221,87
img-351_jpg.rf.123b3f4e806dcfb111186da693c996c9.jpg,533,300,pothole,1,101,468,300
img-352_jpg.rf.7071e9840456e2ef41927696dddb3a5a.jpg,400,300,pothole,81,133,355,299
img-352_jpg.rf.7071e9840456e2ef41927696dddb3a5a.jpg,400,300,pothole,236,102,280,131
img-353_jpg.rf.07d81ddfa3209fec50df7f1f595468d8.jpg,400,300,pothole,199,163,235,185
img-353_jpg.rf.07d81ddfa3209fec50df7f1f595468d8.jpg,400,300,pothole,174,140,229,162
img-353_jpg.rf.07d81ddfa3209fec50df7f1f595468d8.jpg,400,300,pothole,168,118,222,140
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,108,198,170,219
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,190,164,281,193
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,260,249,333,279
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,82,284,165,300
img-354_jpg.rf.a4fcd1798fe466fa035172521e93fe6d.jpg,400,300,pothole,320,203,359,214
img-355_jpg.rf.9cddc7f638d211138c7f3d79550da363.jpg,300,400,pothole,135,186,182,221
img-356_jpg.rf.4b2038d60de2fe914265bcb23cf05f89.jpg,533,300,pothole,85,216,226,287
img-357_jpg.rf.3fa531a04a46be8fbe22849b9bceead6.jpg,453,300,pothole,100,126,350,213
img-358_jpg.rf.443b2ea93c68765f0fe6722fa937cd6c.jpg,400,300,pothole,4,137,90,187
img-358_jpg.rf.443b2ea93c68765f0fe6722fa937cd6c.jpg,400,300,pothole,97,124,343,220
img-359_jpg.rf.6d9d100005eb3f84f3de55b14b854b18.jpg,450,300,pothole,17,88,146,121
img-359_jpg.rf.6d9d100005eb3f84f3de55b14b854b18.jpg,450,300,pothole,41,73,72,85
img-359_jpg.rf.6d9d100005eb3f84f3de55b14b854b18.jpg,450,300,pothole,27,125,413,245
img-360_jpg.rf.c4d38dde7ae1c773e6b3fb8e5d75bb77.jpg,300,442,pothole,121,273,219,347
img-360_jpg.rf.c4d38dde7ae1c773e6b3fb8e5d75bb77.jpg,300,442,pothole,178,400,260,435
img-360_jpg.rf.c4d38dde7ae1c773e6b3fb8e5d75bb77.jpg,300,442,pothole,189,261,262,295
img-360_jpg.rf.c4d38dde7ae1c773e6b3fb8e5d75bb77.jpg,300,442,pothole,209,234,300,251
img-360_jpg.rf.c4d38dde7ae1c773e6b3fb8e5d75bb77.jpg,300,442,pothole,136,202,224,220
img-360_jpg.rf.c4d38dde7ae1c773e6b3fb8e5d75bb77.jpg,300,442,pothole,134,191,216,198
img-360_jpg.rf.c4d38dde7ae1c773e6b3fb8e5d75bb77.jpg,300,442,pothole,131,171,172,180
img-361_jpg.rf.be4588f913f1e787f897058202e2b1c6.jpg,533,300,pothole,246,58,493,238
img-363_jpg.rf.c15cba9de3e14fd6aa8724bcf942b27d.jpg,300,400,pothole,65,122,229,299
img-365_jpg.rf.164b210367824d2f385b0619f236abf4.jpg,571,300,pothole,426,119,487,135
img-365_jpg.rf.164b210367824d2f385b0619f236abf4.jpg,571,300,pothole,411,135,571,185
img-365_jpg.rf.164b210367824d2f385b0619f236abf4.jpg,571,300,pothole,1,136,348,243
img-365_jpg.rf.164b210367824d2f385b0619f236abf4.jpg,571,300,pothole,430,223,571,300
img-366_jpg.rf.d13288366b0bb14beace0ba289956039.jpg,462,300,pothole,9,123,387,247
img-367_jpg.rf.299c5300a46524bfd3b2ae5e2a7398e8.jpg,449,300,pothole,150,81,258,210
img-368_jpg.rf.c0382efd9dad7c161542519561713a44.jpg,533,300,pothole,106,198,147,225
img-368_jpg.rf.c0382efd9dad7c161542519561713a44.jpg,533,300,pothole,158,160,256,211
img-368_jpg.rf.c0382efd9dad7c161542519561713a44.jpg,533,300,pothole,218,248,313,294
img-368_jpg.rf.c0382efd9dad7c161542519561713a44.jpg,533,300,pothole,310,170,333,182
img-368_jpg.rf.c0382efd9dad7c161542519561713a44.jpg,533,300,pothole,270,74,311,82
img-369_jpg.rf.14cb906802b8d8bda62d228f6d85cced.jpg,533,300,pothole,1,50,471,300
img-372_jpg.rf.b3b86d6dfb24732444b95825c42f9422.jpg,479,300,pothole,141,157,310,251
img-373_jpg.rf.e9b2fc295556d6755edf71ca30fa2f42.jpg,450,300,pothole,104,133,348,263
img-374_jpg.rf.9ec3835feb04e376c4bc09ab1c1dde32.jpg,383,300,pothole,92,196,269,276
img-374_jpg.rf.9ec3835feb04e376c4bc09ab1c1dde32.jpg,383,300,pothole,226,98,349,116
img-374_jpg.rf.9ec3835feb04e376c4bc09ab1c1dde32.jpg,383,300,pothole,1,89,42,97
img-375_jpg.rf.bf26033ba64d588063cee3a0c97616db.jpg,450,300,pothole,105,225,200,260
img-375_jpg.rf.bf26033ba64d588063cee3a0c97616db.jpg,450,300,pothole,162,187,216,199
img-376_jpg.rf.39c24ad78c32a6c855e8bbe60ad04d1f.jpg,530,300,pothole,158,164,235,185
img-376_jpg.rf.39c24ad78c32a6c855e8bbe60ad04d1f.jpg,530,300,pothole,319,186,386,211
img-377_jpg.rf.f7a5ae59d67aa24154dbe3931405fc57.jpg,534,300,pothole,235,53,284,62
img-377_jpg.rf.f7a5ae59d67aa24154dbe3931405fc57.jpg,534,300,pothole,135,133,392,259
img-378_jpg.rf.7522f7e3aa83affc214e9e0a459cb446.jpg,400,300,pothole,209,158,366,263
img-379_jpg.rf.53d08ef1089264ceb2229544ec31f988.jpg,425,300,pothole,128,166,289,220
img-380_jpg.rf.0211b9d66b12bdee8d05b9ba890573dc.jpg,450,300,pothole,54,39,393,242
img-381_jpg.rf.69479c9b59804c60e3e0c7c2269d3712.jpg,300,400,pothole,57,126,254,309
img-382_jpg.rf.f150d3d57a37b68447bb670ba15cbd8f.jpg,451,300,pothole,4,216,172,245
img-382_jpg.rf.f150d3d57a37b68447bb670ba15cbd8f.jpg,451,300,pothole,83,192,199,213
img-382_jpg.rf.f150d3d57a37b68447bb670ba15cbd8f.jpg,451,300,pothole,233,168,297,176
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,49,157,99,172
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,99,182,138,200
img-383_jpg.rf.abedcd4fce7e8e17889e1bd4274447ba.jpg,425,300,pothole,151,153,194,166
